homolog_group	Halogeometricum_borinquense_strain_wsp4	Halobonum_sp_NJ-3-1	ga0207718_100100	jgi12330j12834_1000008	Natrinema_altunense_strain_AJ2	Halovivax_sp_KZCA124	Haloterrigena_sp_SYSU_A121-1	Haloplanus_natans_DSM_17983	Haloferax_sp_Q22	ga0207719_100190	ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_1504_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_1504_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_2178_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_2178_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_358_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_358_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_1504_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_1504_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_2178_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_2178_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_358_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_358_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_1504_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_1504_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_2178_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_2178_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_358_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_358_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_1504_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_1504_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_2178_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_1435_Haloterrigena_sp_SYSU_A121-1	ORF_2178_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_358_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_358_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_1504_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_1504_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_2178_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_2178_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_358_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_358_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_1504_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_1504_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_2178_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_2178_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_890_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_358_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_358_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_1504_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_1504_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_2178_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_2178_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_358_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_358_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_1504_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_1504_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_2178_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_609_Halobonum_sp_NJ-3-1	ORF_929_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_182_Haloterrigena_sp_SYSU_A121-1	ORF_2178_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_1206_ga0207719_100190	ORF_360_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2a.faa	ORF_1560_Halogeometricum_borinquense_strain_wsp4	ORF_1240_Halobonum_sp_NJ-3-1	ORF_1006_ga0207718_100100	ORF_1244_jgi12330j12834_1000008	ORF_865_Natrinema_altunense_strain_AJ2	ORF_404_Halovivax_sp_KZCA124	ORF_252_Haloterrigena_sp_SYSU_A121-1	ORF_358_Haloplanus_natans_DSM_17983	ORF_1192_Haloferax_sp_Q22	ORF_527_ga0207719_100190	ORF_890_ga0207733_100382
