genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1316				Phosphopantothenate synthetase, archaeal (EC 6.3.2.36)	6.3.2.36	4-phosphopantoate--beta-alanine ligase	00770	Pantothenate and CoA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1320				Glutathione S-transferase, omega (EC 2.5.1.18)	2.5.1.18	Glutathione transferase	00480	Glutathione metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1320				Glutathione S-transferase, omega (EC 2.5.1.18)	2.5.1.18	Glutathione transferase	00980	Metabolism of xenobiotics by cytochrome P450
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1320				Glutathione S-transferase, omega (EC 2.5.1.18)	2.5.1.18	Glutathione transferase	00982	Drug metabolism - cytochrome P450
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1321				Acetoin dehydrogenase E1 component alpha-subunit (EC 1.2.4.-)	1.2.4.-	With a disulfide as acceptor	00310	Lysine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1322				Acetoin dehydrogenase E1 component beta-subunit (EC 1.2.4.-)	1.2.4.-	With a disulfide as acceptor	00310	Lysine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1324				Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)	2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	00010	Glycolysis / Gluconeogenesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1324				Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)	2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	00020	Citrate cycle (TCA cycle)
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1324				Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)	2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	00620	Pyruvate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1327				Phosphomethylpyrimidine kinase (EC 2.7.4.7) / Thiamin-phosphate synthase ThiN (EC 2.5.1.3)	2.5.1.3	Thiamine-phosphate diphosphorylase	00730	Thiamine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1327				Phosphomethylpyrimidine kinase (EC 2.7.4.7) / Thiamin-phosphate synthase ThiN (EC 2.5.1.3)	2.7.4.7	Phosphomethylpyrimidine kinase	00730	Thiamine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1328				Deoxycytidine triphosphate deaminase (EC 3.5.4.13)	3.5.4.13	dCTP deaminase	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1331				tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases	00040	Pentose and glucuronate interconversions
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1331				tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases	00061	Fatty acid biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1331				tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases	00253	Tetracycline biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1331				tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases	00300	Lysine biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1331				tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases	00350	Tyrosine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1331				tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases	00362	Benzoate degradation via hydroxylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1331				tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases	00363	Bisphenol A degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1331				tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases	00623	2,4-Dichlorobenzoate degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1331				tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases	00626	Naphthalene and anthracene degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1331				tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases	00650	Butanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1331				tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases	00860	Porphyrin and chlorophyll metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1331				tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases	00903	Limonene and pinene degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1331				tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases	01056	Biosynthesis of type II polyketide backbone
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1331				tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases	01057	Biosynthesis of type II polyketide products
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1333				O-succinylbenzoate synthase (EC 4.2.1.113)	4.2.1.113	o-succinylbenzoate synthase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1334				1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)	2.5.1.74	1,4-dihydroxy-2-naphthoate polyprenyltransferase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1335				Thioredoxin reductase (EC 1.8.1.9)	1.8.1.9	Thioredoxin-disulfide reductase	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1335				Thioredoxin reductase (EC 1.8.1.9)	1.8.1.9	Thioredoxin-disulfide reductase	00450	Selenoamino acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1337				Naphthoate synthase (EC 4.1.3.36)	4.1.3.36	1,4-dihydroxy-2-naphthoyl-CoA synthase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1341				2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9)	2.2.1.9	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1342				Isochorismate synthase (EC 5.4.4.2) @ Menaquinone-specific isochorismate synthase (EC 5.4.4.2)	5.4.4.2	Isochorismate synthase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1342				Isochorismate synthase (EC 5.4.4.2) @ Menaquinone-specific isochorismate synthase (EC 5.4.4.2)	5.4.4.2	Isochorismate synthase	01053	Biosynthesis of siderophore group nonribosomal peptides
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1359				Galactokinase (EC 2.7.1.6)	2.7.1.6	Galactokinase	00052	Galactose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1359				Galactokinase (EC 2.7.1.6)	2.7.1.6	Galactokinase	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1360				D-xylonate dehydratase (EC 4.2.1.82)	4.2.1.82	Xylonate dehydratase	00040	Pentose and glucuronate interconversions
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1367				Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	4.1.2.13	Fructose-bisphosphate aldolase	00010	Glycolysis / Gluconeogenesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1367				Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	4.1.2.13	Fructose-bisphosphate aldolase	00030	Pentose phosphate pathway
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1367				Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	4.1.2.13	Fructose-bisphosphate aldolase	00051	Fructose and mannose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1367				Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	4.1.2.13	Fructose-bisphosphate aldolase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1367				Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	4.1.2.13	Fructose-bisphosphate aldolase	00710	Carbon fixation in photosynthetic organisms
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1373				1-phosphofructokinase (EC 2.7.1.56)	2.7.1.56	1-phosphofructokinase	00051	Fructose and mannose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1375				3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	00290	Valine, leucine and isoleucine biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1376				3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)	4.2.1.33	3-isopropylmalate dehydratase	00290	Valine, leucine and isoleucine biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1377				3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	4.2.1.33	3-isopropylmalate dehydratase	00290	Valine, leucine and isoleucine biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1379				Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86)	1.1.1.86	Ketol-acid reductoisomerase	00290	Valine, leucine and isoleucine biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1379				Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86)	1.1.1.86	Ketol-acid reductoisomerase	00770	Pantothenate and CoA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1380				Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00290	Valine, leucine and isoleucine biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1380				Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00650	Butanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1380				Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00660	C5-Branched dibasic acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1380				Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00770	Pantothenate and CoA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1381				Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00290	Valine, leucine and isoleucine biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1381				Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00650	Butanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1381				Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00660	C5-Branched dibasic acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1381				Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00770	Pantothenate and CoA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1383				2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	00290	Valine, leucine and isoleucine biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1383				2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	00620	Pyruvate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1406				Demethylmenaquinone methyltransferase (EC 2.1.1.163)	2.1.1.163	Demethylmenaquinone methyltransferase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1408				Phosphoglycolate phosphatase, archaeal type (EC 3.1.3.18)	3.1.3.18	Phosphoglycolate phosphatase	00630	Glyoxylate and dicarboxylate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1410				Anaerobic glycerol-3-phosphate dehydrogenase subunit A (EC 1.1.5.3)	1.1.5.3	Glycerol-3-phosphate dehydrogenase	00564	Glycerophospholipid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1411				Anaerobic glycerol-3-phosphate dehydrogenase subunit B (EC 1.1.5.3)	1.1.5.3	Glycerol-3-phosphate dehydrogenase	00564	Glycerophospholipid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1412				Anaerobic glycerol-3-phosphate dehydrogenase subunit C (EC 1.1.5.3)	1.1.5.3	Glycerol-3-phosphate dehydrogenase	00564	Glycerophospholipid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1413				Glycerol kinase (EC 2.7.1.30)	2.7.1.30	Glycerol kinase	00561	Glycerolipid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1419				Isoleucyl-tRNA synthetase (EC 6.1.1.5)	6.1.1.5	Isoleucine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1425				D-glycerate 2-kinase (EC 2.7.1.165)	2.7.1.165	Glycerate 2-kinase	00030	Pentose phosphate pathway
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1425				D-glycerate 2-kinase (EC 2.7.1.165)	2.7.1.165	Glycerate 2-kinase	00260	Glycine, serine and threonine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1425				D-glycerate 2-kinase (EC 2.7.1.165)	2.7.1.165	Glycerate 2-kinase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1430				Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)	6.3.3.1	Phosphoribosylformylglycinamidine cyclo-ligase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1451				Arginase (EC 3.5.3.1)	3.5.3.1	Arginase	00330	Arginine and proline metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1452				UDP-glucose 4-epimerase (EC 5.1.3.2)	5.1.3.2	UDP-glucose 4-epimerase	00052	Galactose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1452				UDP-glucose 4-epimerase (EC 5.1.3.2)	5.1.3.2	UDP-glucose 4-epimerase	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1455				NADH dehydrogenase (EC 1.6.99.3)	1.6.99.3	NADH dehydrogenase	00190	Oxidative phosphorylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1456				Uridine phosphorylase (EC 2.4.2.3)	2.4.2.3	Uridine phosphorylase	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1456				Uridine phosphorylase (EC 2.4.2.3)	2.4.2.3	Uridine phosphorylase	00983	Drug metabolism - other enzymes
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1458				Cytidine deaminase (EC 3.5.4.5)	3.5.4.5	Cytidine deaminase	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1458				Cytidine deaminase (EC 3.5.4.5)	3.5.4.5	Cytidine deaminase	00983	Drug metabolism - other enzymes
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1462				Acetyl-CoA synthetase (EC 6.2.1.1)	6.2.1.1	Acetate--CoA ligase	00010	Glycolysis / Gluconeogenesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1462				Acetyl-CoA synthetase (EC 6.2.1.1)	6.2.1.1	Acetate--CoA ligase	00620	Pyruvate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1462				Acetyl-CoA synthetase (EC 6.2.1.1)	6.2.1.1	Acetate--CoA ligase	00640	Propanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1462				Acetyl-CoA synthetase (EC 6.2.1.1)	6.2.1.1	Acetate--CoA ligase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1462				Acetyl-CoA synthetase (EC 6.2.1.1)	6.2.1.1	Acetate--CoA ligase	00720	Reductive carboxylate cycle (CO2 fixation)
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1477				Dihydroorotate dehydrogenase (quinone) (EC 1.3.5.2)	1.3.5.2	Dihydroorotate dehydrogenase (quinone)	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1479				Valyl-tRNA synthetase (EC 6.1.1.9)	6.1.1.9	Valine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1480				Cystathionine gamma-synthase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00270	Cysteine and methionine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1480				Cystathionine gamma-synthase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00450	Selenoamino acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1480				Cystathionine gamma-synthase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00920	Sulfur metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1481				Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)	6.1.1.20	Phenylalanine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1482				Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20)	6.1.1.20	Phenylalanine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1484				Sarcosine oxidase beta subunit (EC 1.5.3.1)	1.5.3.1	Sarcosine oxidase	00260	Glycine, serine and threonine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1485				Ornithine cyclodeaminase (EC 4.3.1.12)	4.3.1.12	Ornithine cyclodeaminase	00330	Arginine and proline metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1486				Tryptophanyl-tRNA synthetase (EC 6.1.1.2)	6.1.1.2	Tryptophan--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1493				Lipoyl synthase (EC 2.8.1.8)	2.8.1.8	Lipoyl synthase	00785	Lipoic acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1494				Acetoin dehydrogenase E1 component alpha-subunit (EC 1.2.4.-)	1.2.4.-	With a disulfide as acceptor	00310	Lysine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1495				Acetoin dehydrogenase E1 component beta-subunit (EC 1.2.4.-)	1.2.4.-	With a disulfide as acceptor	00310	Lysine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1496				Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)	2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	00010	Glycolysis / Gluconeogenesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1496				Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)	2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	00020	Citrate cycle (TCA cycle)
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1496				Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)	2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	00620	Pyruvate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1496				Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168)	2.3.1.168	Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase	00280	Valine, leucine and isoleucine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1497				Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4) / Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00010	Glycolysis / Gluconeogenesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1497				Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4) / Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00020	Citrate cycle (TCA cycle)
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1497				Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4) / Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00260	Glycine, serine and threonine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1497				Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4) / Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00280	Valine, leucine and isoleucine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1497				Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4) / Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00620	Pyruvate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1500				Phosphoserine phosphatase (EC 3.1.3.3)	3.1.3.3	Phosphoserine phosphatase	00260	Glycine, serine and threonine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1500				Phosphoserine phosphatase (EC 3.1.3.3)	3.1.3.3	Phosphoserine phosphatase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1501				D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	1.1.1.95	Phosphoglycerate dehydrogenase	00260	Glycine, serine and threonine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1501				D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	1.1.1.95	Phosphoglycerate dehydrogenase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1503				Threonine synthase (EC 4.2.3.1)	4.2.3.1	Threonine synthase	00260	Glycine, serine and threonine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1503				Threonine synthase (EC 4.2.3.1)	4.2.3.1	Threonine synthase	00750	Vitamin B6 metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1515				Uracil phosphoribosyltransferase (EC 2.4.2.9)	2.4.2.9	Uracil phosphoribosyltransferase	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1524				Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	4.2.1.19	Imidazoleglycerol-phosphate dehydratase	00340	Histidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1527				Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16)	5.3.1.16	1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase	00340	Histidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1528				Phosphomannomutase (EC 5.4.2.8) / Phosphoglucosamine mutase (EC 5.4.2.10)	5.4.2.10	Phosphoglucosamine mutase	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1528				Phosphomannomutase (EC 5.4.2.8) / Phosphoglucosamine mutase (EC 5.4.2.10)	5.4.2.8	Phosphomannomutase	00051	Fructose and mannose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1528				Phosphomannomutase (EC 5.4.2.8) / Phosphoglucosamine mutase (EC 5.4.2.10)	5.4.2.8	Phosphomannomutase	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1530				Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19)	3.5.4.19	Phosphoribosyl-AMP cyclohydrolase	00340	Histidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1535				O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00270	Cysteine and methionine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1535				O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00450	Selenoamino acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1535				O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00920	Sulfur metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1535				O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)	2.5.1.49	O-acetylhomoserine aminocarboxypropyltransferase	00270	Cysteine and methionine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.1536				Homoserine O-acetyltransferase (EC 2.3.1.31)	2.3.1.31	Homoserine O-acetyltransferase	00270	Cysteine and methionine metabolism
