genome_id	genome_name	accession	annotation	feature_type	seed_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	go	ec	pathway
1227494.3	Natrinema altunense JCM 12890	AOIK01000018	RefSeq	CDS		C485_06595			8337	8531	-	195		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000019	RefSeq	CDS		C485_06600			1	209	-	209		transposase, is605 orfb family				
1227494.3	Natrinema altunense JCM 12890	AOIK01000022	RefSeq	CDS		C485_06605			149	967	-	819		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000023	RefSeq	CDS		C485_06610			186	650	-	465		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000023	RefSeq	CDS		C485_06615			854	997	+	144		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000023	RefSeq	CDS		C485_06620			1209	3854	+	2646		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000023	RefSeq	CDS		C485_06625			4048	4617	+	570		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000023	RefSeq	CDS		C485_06630			4964	5191	-	228		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000023	RefSeq	CDS		C485_06635			5366	5983	+	618		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000023	RefSeq	CDS		C485_06640			5976	6355	+	380		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06645			184	549	+	366		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06650			828	3521	+	2694		DNA mismatch repair protein MutS				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06655			3901	4095	-	195		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06660			4375	5151	+	777		short-chain dehydrogenase/reductase SDR				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06665			5260	7479	+	2220		DNA mismatch repair protein MutL				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06670			7719	8441	-	723		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06675			8670	9773	+	1104		RNA 3'-terminal-phosphate cyclase			6.5.1.4|RNA-3'-phosphate cyclase	
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06680			9956	10909	+	954		PfkB domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06685			11103	11645	+	543		GCN5-related N-acetyltransferase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06690			11879	12556	+	678		transposase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06695			12705	12893	+	189		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06700			13085	14383	-	1299		ribonuclease R				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06705			14525	15433	+	909		sulfate-transporting ATPase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06710			15430	16221	+	792		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06715			16225	16521	-	297		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06720			16659	17138	+	480		RNA-binding protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06725			17314	17763	+	450		CBS domain containing protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06730			17773	18537	-	765		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06735			18726	19088	+	363		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06740			19258	19452	-	195		Cold-shock protein DNA-binding protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06745			19672	20328	+	657		Bacterio-opsin activator HTH domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06750			20716	21864	+	1149		2-methylcitrate synthase/citrate synthase II				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06755			22295	23506	+	1212		threonine dehydratase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06760			23597	23983	+	387		endoribonuclease L-PSP				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06765			23991	24254	+	264		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06770			24826	24939	-	114		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06775			25139	25891	+	753		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06780			25980	26498	+	519		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06785			26495	28144	+	1650		Lycopene beta and epsilon cyclase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06790			28318	29073	+	756		glycosyl transferase family 2				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06795			29154	31214	-	2061		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06800			31211	32824	-	1614		binding-protein-dependent transport systems inner membrane component				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06805			32821	33981	-	1161		extracellular solute-binding protein family 1				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06810			34021	35202	-	1182		Alpha-1,4-glucan-protein synthase, UDP-forming				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06815			35217	36383	-	1167		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06820			36517	37446	-	930		NAD-dependent epimerase/dehydratase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06825			37569	38660	+	1092		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06830			38751	40010	-	1260		peptide chain release factor 1				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06835			40191	41051	+	861		cell division ATPase MinD				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06840			41351	41884	+	534		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06845			41949	43673	-	1725	argS	arginyl-tRNA ligase			6.1.1.19|Arginine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06850			43749	44423	-	675		uridine/cytidine kinase			2.7.1.48|Uridine kinase	00240|Pyrimidine metabolism;00983|Drug metabolism - other enzymes
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06855			44502	45038	-	537		NUDIX hydrolase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06860			45064	46221	-	1158		Pyridoxal-5'-phosphate-dependent protein beta subunit				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06865			46223	47182	-	960		Succinylglutamate desuccinylase/aspartoacylase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06870			47406	48242	-	837		proline dehydrogenase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06875			48307	48744	-	438		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06880			48777	49379	-	603		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06885			49507	49791	-	285		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06890			49804	50019	+	216		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06895			50204	50869	-	666		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000024	RefSeq	CDS		C485_06900			50976	51221	-	246		Glu/Leu/Phe/Val dehydrogenase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_06907			1	872	-	872		Glu/Leu/Phe/Val dehydrogenase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_06912			1048	1593	+	546		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_06917			1666	2625	-	960		Triacylglycerol lipase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_06922			2788	3312	+	525		orotate phosphoribosyltransferase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_06927			3346	3519	-	174		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_06932			3613	3792	-	180		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_06947			5216	7162	+	1947	thrS	threonyl-tRNA ligase			6.1.1.3|Threonine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_06952			7220	7429	-	210		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_06957			7777	8196	-	420		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_06962			8476	8703	+	228		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_06967			9361	10638	+	1278		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_06972			10923	11633	+	711		adenine phosphoribosyltransferase			2.4.2.7|Adenine phosphoribosyltransferase	00230|Purine metabolism
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_06977			11826	12272	+	447		methylaspartate mutase subunit S			5.4.99.1|Methylaspartate mutase	00660|C5-Branched dibasic acid metabolism
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_06982			12354	12788	-	435		UspA domain-containing protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_06987			13021	13611	-	591		50S ribosomal protein L15e				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_06992			13836	14366	-	531		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_06997			14485	15366	+	882		transcriptional regulator				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07002			15668	16687	+	1020		ferrichrome-binding protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07007			16694	17806	+	1113		Fe3 -siderophore ABC transporter permease				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07012			18362	19270	-	909		Non-specific serine/threonine protein kinase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07017			19484	20320	+	837		biotin/lipoate A/B protein ligase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07022			20352	21023	-	672		HAD-superfamily hydrolase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07027			21241	22125	+	885		apurinic endonuclease Apn1				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07032			22245	23042	+	798		Methyltransferase type 11				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07037			23092	23553	-	462		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07042			23550	24404	-	855		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07047			24442	25008	-	567		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07052			25015	25626	-	612		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07057			26176	26826	+	651		Bacterio-opsin activator HTH domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07062			26937	27905	+	969		ABC transporter-related protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07067			27898	28686	+	789		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07072			28739	29437	-	699		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07077			29617	30336	+	720		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07082			30369	31067	-	699		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07087			31221	32180	+	960		PP-loop domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07092			32499	33686	-	1188		cell division protein FtsZ				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07097			33689	33868	-	180		CopG family transcriptional regulator				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07102			34064	34696	-	633		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07107			35326	35640	-	315		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07112			36517	37146	+	630		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07117			38498	38737	+	240		putative phage integrase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07122			39236	39550	-	315		glyoxalase/bleomycin resistance protein/dioxygenase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07127			40247	41008	+	762		ABC transporter-related protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07132			41025	42281	+	1257		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07137			42281	43573	+	1293		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07142			43660	44277	+	618		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07147			44387	47212	+	2826		DEAD/H associated domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07152			47521	48744	-	1224		polysaccharide deacetylase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07157			49007	49921	+	915		phosphatidylserine decarboxylase			4.1.1.65|Phosphatidylserine decarboxylase	00564|Glycerophospholipid metabolism
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07162			50810	51058	+	249		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07167			51055	51195	+	141		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07172			51376	51669	+	294		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07177			51737	52663	-	927		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07182			52789	53154	-	366		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07187			53430	54071	+	642		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07192			54148	54606	+	459		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07197			54630	55022	+	393		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07202			55072	55731	-	660		HAD-superfamily hydrolase, subfamily IA, variant 3				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07207			55835	56203	-	369		Methylglyoxal synthase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07212			56353	57153	+	801		Methyltransferase type 11				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07217			57239	57658	+	420		Glyoxalase/bleomycin resistance protein/dioxygenase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07222			57753	58550	+	798		orotidine 5'-phosphate decarboxylase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07227			58807	59097	-	291		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07232			59094	59273	-	180		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07237			59482	61083	+	1602		protein synthesis factor GTP-binding protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07242			61248	61943	+	696		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07247			62166	62909	+	744		pyrroline-5-carboxylate reductase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07252			62902	63735	+	834		glutamate 5-kinase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07257			63728	65065	+	1338	proA	gamma-glutamyl phosphate reductase			1.2.1.41|Glutamate-5-semialdehyde dehydrogenase	00330|Arginine and proline metabolism
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07262			65364	65909	+	546		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07267			66347	66664	+	318		putative transcriptional regulator				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07272			66752	67282	-	531		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07277			67285	68217	-	933		N(5),N(10)-methenyltetrahydromethanopterin cyclohydrolase			3.5.4.27|Methenyltetrahydromethanopterin cyclohydrolase	00680|Methane metabolism
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07282			68406	68672	-	267		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07287			68879	69232	-	354		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07292			69571	69993	+	423		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07297			70788	71693	+	906		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07302			71698	72717	+	1020	rpl3p	50S ribosomal protein L3P				
1227494.3	Natrinema altunense JCM 12890	AOIK01000025	RefSeq	CDS		C485_07307			72721	73473	+	753	rpl4lp	50S ribosomal protein L4P				
