query_id	subject_id	perc_identity	num_ident_matches	alig_length	mismatches	gap_openings	n_gaps	pos_match	ppos	q_start	q_end	q_len	qcov	qcovhsp	s_start	s_end	s_len	evalue	bit_score	score_raw
lcl|DRYJ01000053.1_prot_HHR27199.1_20	DRYJ01000053.1_328	100	89	89	0	0	0	89	100	1	89	89	100	100	1	89	89	7.8e-63	178	451
lcl|DRYJ01000053.1_prot_HHR27200.1_21	DRYJ01000053.1_339	100	157	157	0	0	0	157	100	1	157	157	100	100	6	162	162	4.46e-112	308	788
lcl|DRYJ01000053.1_prot_HHR27201.1_22	DRYJ01000053.1_523	100	86	86	0	0	0	86	100	1	86	86	100	100	1	86	86	5.9e-59	168	425
lcl|DRYJ01000053.1_prot_HHR27202.1_23	DRYJ01000053.1_356	100	88	88	0	0	0	88	100	1	88	88	100	100	2	89	89	2.15e-62	177	448
lcl|DRYJ01000053.1_prot_HHR27203.1_24	DRYJ01000053.1_363	100	120	120	0	0	0	120	100	1	120	120	100	100	6	125	125	2.94e-85	237	605
lcl|DRYJ01000053.1_prot_HHR27204.1_25	DRYJ01000053.1_366	100	75	75	0	0	0	75	100	1	75	75	100	100	1	75	75	5.42e-53	152	383
lcl|DRYJ01000053.1_prot_HHR27205.1_26	DRYJ01000053.1_497	99.359	155	156	1	0	0	156	100	1	156	156	100	100	7	162	162	9.29e-114	312	799
lcl|DRYJ01000053.1_prot_HHR27206.1_27	DRYJ01000053.1_490	100	304	304	0	0	0	304	100	1	304	304	100	100	1	304	304	0	619	1597
lcl|DRYJ01000053.1_prot_HHR27207.1_28	DRYJ01000053.1_478	100	71	71	0	0	0	71	100	1	71	71	100	100	4	74	74	1.09e-48	141	355
lcl|DRYJ01000053.1_prot_HHR27208.1_29	DRYJ01000053.1_473	100	124	124	0	0	0	124	100	1	124	124	100	100	1	124	124	3.67e-89	247	630
lcl|DRYJ01000053.1_prot_HHR27209.1_30	DRYJ01000053.1_468	100	101	101	0	0	0	101	100	1	101	101	100	100	5	105	105	6.68e-74	207	526
lcl|DRYJ01000053.1_prot_HHR27210.1_31	DRYJ01000053.1_462	99.167	119	120	1	0	0	120	100	1	120	120	100	100	20	139	139	4.12e-89	247	631
lcl|DRYJ01000053.1_prot_HHR27211.1_32	DRYJ01000053.1_456	100	79	79	0	0	0	79	100	1	79	79	100	100	1	79	79	9.88e-54	154	389
lcl|VEPM01000029.1_prot_NJD53895.1_2031	VEPM01000029.1_1964	100	196	196	0	0	0	196	100	1	196	196	100	100	1	196	196	2.81e-148	403	1036
lcl|VEPM01000029.1_prot_NJD53896.1_2032	VEPM01000029.1_1954	100	136	136	0	0	0	136	100	1	136	136	100	100	1	136	136	1.94e-98	272	696
lcl|VEPM01000029.1_prot_NJD53897.1_2033	VEPM01000029.1_46	100	289	289	0	0	0	289	100	1	289	289	100	100	70	358	358	0	593	1528
lcl|VEPM01000029.1_prot_NJD53898.1_2034	VEPM01000029.1_72	100	278	278	0	0	0	278	100	1	278	278	100	100	2	279	279	0	565	1457
lcl|VEPM01000029.1_prot_NJD53899.1_2035	VEPM01000029.1_1885	100	95	95	0	0	0	95	100	1	95	95	100	100	4	98	98	2.58e-70	198	503
lcl|VEPM01000029.1_prot_NJD53900.1_2036	VEPM01000029.1_95	100	82	82	0	0	0	82	100	1	82	82	100	100	1	82	82	1.47e-60	172	436
lcl|VEPM01000029.1_prot_NJD53901.1_2037	VEPM01000029.1_116	99.792	479	480	1	0	0	480	100	1	480	480	100	100	2	481	481	0	988	2555
lcl|VEPM01000029.1_prot_NJD53902.1_2038	VEPM01000029.1_1833	99.62	262	263	1	0	0	263	100	1	263	263	100	100	38	300	300	0	534	1375
lcl|VEPM01000029.1_prot_NJD53903.1_2039	VEPM01000029.1_150	100	292	292	0	0	0	292	100	1	292	292	100	100	16	307	307	0	573	1477
lcl|VEPM01000029.1_prot_NJD53904.1_2040	VEPM01000029.1_1807	100	158	158	0	0	0	158	100	1	158	158	100	100	13	170	170	5.33e-113	311	797
lcl|VEPM01000029.1_prot_NJD53905.1_2041	VEPM01000029.1_179	100	99	99	0	0	0	99	100	1	99	99	100	100	24	122	122	3.48e-74	209	531
lcl|VEPM01000029.1_prot_NJD53906.1_2042	VEPM01000029.1_185	100	180	180	0	0	0	180	100	1	180	180	100	100	1	180	180	2.74e-130	356	914
lcl|VEPM01000029.1_prot_NJD53907.1_2043	VEPM01000029.1_220	100	687	687	0	0	0	687	100	1	687	687	100	100	1	687	687	0	1427	3695
lcl|VEPM01000029.1_prot_NJD53908.1_2044	VEPM01000029.1_1721	100	556	556	0	0	0	556	100	1	556	556	100	100	38	593	593	0	1105	2859
lcl|VEPM01000029.1_prot_NJD53909.1_2045	VEPM01000029.1_1679	99.726	364	365	1	0	0	365	100	1	365	365	100	100	10	374	374	0	751	1940
lcl|VEPM01000029.1_prot_NJD53910.1_2046	VEPM01000029.1_1654	100	494	494	0	0	0	494	100	1	494	494	100	100	4	497	497	0	999	2583
lcl|VEPM01000029.1_prot_NJD53911.1_2047	VEPM01000029.1_1632	100	219	219	0	0	0	219	100	1	219	219	100	100	5	223	223	1.1e-159	434	1116
lcl|VEPM01000029.1_prot_NJD53912.1_2048	VEPM01000029.1_1623	99.764	423	424	1	0	0	424	100	1	424	424	100	100	8	431	431	0	843	2178
lcl|VEPM01000029.1_prot_NJD53913.1_2049	VEPM01000029.1_370	100	94	94	0	0	0	94	100	1	94	94	100	100	3	96	96	1.13e-68	194	492
lcl|VEPM01000029.1_prot_NJD53914.1_2050	VEPM01000029.1_376	100	75	75	0	0	0	75	100	1	75	75	100	100	1	75	75	4.29e-52	150	380
lcl|VEPM01000029.1_prot_NJD53915.1_2051	VEPM01000029.1_382	100	45	45	0	0	0	45	100	1	45	45	100	100	9	53	53	1.11e-30	94.7	234
lcl|VEPM01000029.1_prot_NJD53916.1_2052	VEPM01000029.1_411	100	713	713	0	0	0	713	100	1	713	713	100	100	1	713	713	0	1436	3717
lcl|VEPM01000029.1_prot_NJD53917.1_2053	VEPM01000029.1_422	100	211	211	0	0	0	211	100	1	211	211	100	100	5	215	215	2.93e-156	425	1092
lcl|VEPM01000029.1_prot_NJD53918.1_2054	VEPM01000029.1_438	100	238	238	0	0	0	238	100	1	238	238	100	100	2	239	239	0	493	1269
lcl|VEPM01000029.1_prot_NJD53919.1_2055	VEPM01000029.1_444	100	111	111	0	0	0	111	100	1	111	111	100	100	1	111	111	5.91e-81	226	576
lcl|VEPM01000029.1_prot_NJD53920.1_2056	VEPM01000029.1_451	99.048	104	105	1	0	0	105	100	1	105	105	100	100	4	108	108	3.16e-75	211	538
lcl|VEPM01000029.1_prot_NJD53921.1_2057	VEPM01000029.1_471	100	387	387	0	0	0	387	100	1	387	387	100	100	2	388	388	0	792	2046
lcl|VEPM01000029.1_prot_NJD53922.1_2058	VEPM01000029.1_479	100	251	251	0	0	0	251	100	1	251	251	100	100	1	251	251	0	501	1290
lcl|VEPM01000029.1_prot_NJD53923.1_2059	VEPM01000029.1_1458	100	399	399	0	0	0	399	100	1	399	399	100	100	4	402	402	0	780	2015
lcl|VEPM01000029.1_prot_NJD53924.1_2060	VEPM01000029.1_1441	99.63	269	270	1	0	0	270	100	1	270	270	100	100	3	272	272	0	542	1397
lcl|VEPM01000029.1_prot_NJD53925.1_2061	VEPM01000029.1_1426	100	268	268	0	0	0	268	100	1	268	268	100	100	1	268	268	0	537	1383
lcl|VEPM01000029.1_prot_NJD53926.1_2062	VEPM01000029.1_547	100	239	239	0	0	0	239	100	1	239	239	100	100	25	263	263	0	490	1262
lcl|VEPM01000029.1_prot_NJD53927.1_2063	VEPM01000029.1_1392	100	230	230	0	0	0	230	100	1	230	230	100	100	6	235	235	5.76e-178	481	1238
lcl|VEPM01000029.1_prot_NJD53928.1_2064	VEPM01000029.1_577	100	336	336	0	0	0	336	100	1	336	336	100	100	20	355	355	0	664	1713
lcl|VEPM01000029.1_prot_NJD53929.1_2065	VEPM01000029.1_585	100	131	131	0	0	0	131	100	1	131	131	100	100	1	131	131	7.06e-95	263	672
lcl|VEPM01000029.1_prot_NJD53930.1_2066	VEPM01000029.1_597	100	202	202	0	0	0	202	100	1	202	202	100	100	2	203	203	1.34e-148	404	1039
lcl|VEPM01000029.1_prot_NJD53931.1_2067	VEPM01000029.1_612	100	259	259	0	0	0	259	100	1	259	259	100	100	1	259	259	0	513	1322
lcl|VEPM01000029.1_prot_NJD53932.1_2068	VEPM01000029.1_635	100	432	432	0	0	0	432	100	1	432	432	100	100	1	432	432	0	883	2281
lcl|VEPM01000029.1_prot_NJD53933.1_2069	VEPM01000029.1_640	100	70	70	0	0	0	70	100	1	70	70	100	100	22	91	91	2.4e-44	131	330
lcl|VEPM01000029.1_prot_NJD53934.1_2070	VEPM01000029.1_1272	100	219	219	0	0	0	219	100	1	219	219	100	100	1	219	219	3.14e-168	456	1172
lcl|VEPM01000029.1_prot_NJD53935.1_2071	VEPM01000029.1_669	100	80	80	0	0	0	80	100	1	80	80	100	100	10	89	89	1.08e-51	150	379
lcl|VEPM01000029.1_prot_NJD53936.1_2072	VEPM01000029.1_684	100	302	302	0	0	0	302	100	1	302	302	100	100	3	304	304	0	585	1508
lcl|VEPM01000029.1_prot_NJD53937.1_2073	VEPM01000029.1_1228	100	140	140	0	0	0	140	100	1	140	140	100	100	26	165	165	6.06e-100	277	709
lcl|VEPM01000029.1_prot_NJD53938.1_2074	VEPM01000029.1_701	100	185	185	0	0	0	185	100	1	185	185	100	100	1	185	185	9.75e-136	370	951
lcl|VEPM01000029.1_prot_NJD53939.1_2075	VEPM01000029.1_1198	100	429	429	0	0	0	429	100	1	429	429	100	100	9	437	437	0	880	2274
lcl|VEPM01000029.1_prot_NJD53940.1_2076	VEPM01000029.1_739	100	132	132	0	0	0	132	100	1	132	132	100	100	1	132	132	1.07e-96	268	684
lcl|VEPM01000029.1_prot_NJD53941.1_2077	VEPM01000029.1_755	100	309	309	0	0	0	309	100	1	309	309	100	100	35	343	343	0	639	1648
lcl|VEPM01000029.1_prot_NJD53942.1_2078	VEPM01000029.1_1137	100	117	117	0	0	0	117	100	1	117	117	100	100	1	117	117	1.55e-82	231	588
lcl|VEPM01000029.1_prot_NJD53943.1_2079	VEPM01000029.1_1131	100	519	519	0	0	0	519	100	1	519	519	100	100	21	539	539	0	1034	2673
lcl|VEPM01000029.1_prot_NJD53944.1_2080	VEPM01000029.1_1108	100	152	152	0	0	0	152	100	1	152	152	100	100	1	152	152	1.91e-114	314	804
lcl|VEPM01000029.1_prot_NJD53945.1_2081	VEPM01000029.1_1086	100	108	108	0	0	0	108	100	1	108	108	100	100	13	120	120	3.86e-78	219	558
lcl|VEPM01000029.1_prot_NJD53946.1_2082	VEPM01000029.1_1079	99.773	439	440	1	0	0	440	100	1	440	440	100	100	193	632	632	0	895	2313
lcl|VEPM01000029.1_prot_NJD53947.1_2083	VEPM01000029.1_1052	100	65	65	0	0	0	65	100	1	65	65	100	100	1	65	65	1.73e-43	128	321
lcl|VEPM01000029.1_prot_NJD53948.1_2084	VEPM01000029.1_1033	100	375	375	0	0	0	375	100	1	375	375	100	100	4	378	378	0	768	1984
lcl|VEPM01000029.1_prot_NJD53949.1_2085	VEPM01000029.1_1017	100	47	47	0	0	0	47	100	1	47	47	100	100	14	60	60	1.92e-32	99.4	246
lcl|DTWW01000349.1_prot_HID09282.1_706	DTWW01000349.1_28	100	603	603	0	0	0	603	100	1	603	603	100	100	10	612	612	0	1242	3214
lcl|DTWW01000349.1_prot_HID09283.1_707	DTWW01000349.1_43	100	124	124	0	0	0	124	100	4	127	127	98	98	1	124	124	1.88e-94	258	659
lcl|JAADFW010000227.1_prot_NOZ47375.1_2258	JAADFW010000227.1_696	100	72	72	0	0	0	72	100	1	72	72	100	100	8	79	79	6.16e-47	136	342
lcl|JAADFW010000227.1_prot_NOZ47376.1_2259	JAADFW010000227.1_684	100	76	76	0	0	0	76	100	1	76	76	100	100	3	78	78	7.93e-55	156	394
lcl|JAADFW010000227.1_prot_NOZ47377.1_2260	JAADFW010000227.1_678	100	76	76	0	0	0	76	100	1	76	76	100	100	3	78	78	1.22e-53	153	386
lcl|JAADFW010000227.1_prot_NOZ47378.1_2261	JAADFW010000227.1_675	100	45	45	0	0	0	45	100	1	45	45	100	100	20	64	64	2.17e-30	92.8	229
lcl|JAADFW010000227.1_prot_NOZ47379.1_2262	JAADFW010000227.1_666	100	300	300	0	0	0	300	100	1	300	300	100	100	1	300	300	0	597	1540
lcl|JAADFW010000227.1_prot_NOZ47380.1_2263	JAADFW010000227.1_69	100	122	122	0	0	0	122	100	1	122	122	100	100	6	127	127	1.96e-85	237	605
lcl|JAADFW010000227.1_prot_NOZ47381.1_2264	JAADFW010000227.1_79	100	213	213	0	0	0	213	100	1	213	213	100	100	1	213	213	4.45e-155	420	1080
lcl|JAADFW010000227.1_prot_NOZ47382.1_2265	JAADFW010000227.1_88	100	126	126	0	0	0	126	100	1	126	126	100	100	8	133	133	6.51e-89	246	629
lcl|JAADFW010000227.1_prot_NOZ47383.1_2266	JAADFW010000227.1_94	100	111	111	0	0	0	111	100	1	111	111	100	100	3	113	113	9.32e-83	229	585
lcl|JAADFW010000227.1_prot_NOZ47384.1_2267	JAADFW010000227.1_604	100	56	56	0	0	0	56	100	1	56	56	100	100	1	56	56	8.09e-35	104	259
lcl|JAADFW010000227.1_prot_NOZ47385.1_2268	JAADFW010000227.1_598	100	66	66	0	0	0	66	100	1	66	66	100	100	3	68	68	7.56e-44	127	320
lcl|JAADFW010000227.1_prot_NOZ47386.1_2269	JAADFW010000227.1_570	100	630	630	0	0	0	630	100	1	630	630	100	100	1	630	630	0	1267	3279
lcl|JAADFW010000227.1_prot_NOZ47387.1_2270	JAADFW010000227.1_544	100	90	90	0	0	0	90	100	1	90	90	100	100	1	90	90	3.01e-65	183	465
lcl|JAADFW010000227.1_prot_NOZ47388.1_2271	JAADFW010000227.1_536	100	272	272	0	0	0	272	100	1	272	272	100	100	4	275	275	0	535	1377
lcl|JAADFW010000227.1_prot_NOZ47389.1_2272	JAADFW010000227.1_518	100	232	232	0	0	0	232	100	1	232	232	100	100	31	262	262	2.24e-172	467	1201
lcl|JAADFW010000227.1_prot_NOZ47390.1_2273	JAADFW010000227.1_506	100	183	183	0	0	0	183	100	1	183	183	100	100	1	183	183	1.04e-133	364	934
lcl|JAADFW010000227.1_prot_NOZ47391.1_2274	JAADFW010000227.1_496	100	245	245	0	0	0	245	100	1	245	245	100	100	4	248	248	0	491	1264
lcl|JAADFW010000227.1_prot_NOZ47392.1_2275	JAADFW010000227.1_484	100	928	928	0	0	0	928	100	1	928	928	100	100	15	942	942	0	1823	4723
lcl|JAADFW010000227.1_prot_NOZ47393.1_2276	JAADFW010000227.1_442	100	168	168	0	0	0	168	100	1	168	168	100	100	4	171	171	6.06e-124	338	867
lcl|JAADFW010000227.1_prot_NOZ47394.1_2277	JAADFW010000227.1_433	100	155	155	0	0	0	155	100	1	155	155	100	100	4	158	158	1.37e-115	316	809
lcl|JAADFW010000227.1_prot_NOZ47395.1_2278	JAADFW010000227.1_428	100	284	284	0	0	0	284	100	1	284	284	100	100	6	289	289	0	558	1438
lcl|JAADFW010000227.1_prot_NOZ47396.1_2279	JAADFW010000227.1_414	100	62	62	0	0	0	62	100	1	62	62	100	100	4	65	65	1.38e-43	127	318
lcl|NZ_CP071597.1_prot_2918	NZ_CP071597.1_2063	100	124	124	0	0	0	124	100	1	124	124	100	100	27	150	150	1.51e-90	253	646
lcl|NZ_CP071597.1_prot_WP_207587062.1_2855	NZ_CP071597.1_2854	100	195	195	0	0	0	195	100	1	195	195	100	100	1	195	195	1.75e-147	402	1032
lcl|NZ_CP071597.1_prot_WP_207587064.1_2856	NZ_CP071597.1_2847	100	135	135	0	0	0	135	100	1	135	135	100	100	21	155	155	7.48e-91	254	650
lcl|NZ_CP071597.1_prot_WP_207587066.1_2857	NZ_CP071597.1_29	100	60	60	0	0	0	60	100	1	60	60	100	100	3	62	62	4.63e-42	125	313
lcl|NZ_CP071597.1_prot_WP_207587068.1_2858	NZ_CP071597.1_2831	100	462	462	0	0	0	462	100	1	462	462	100	100	28	489	489	0	962	2486
lcl|NZ_CP071597.1_prot_WP_207587070.1_2859	NZ_CP071597.1_2810	99.535	214	215	1	0	0	215	100	1	215	215	100	100	13	227	227	4.23e-162	441	1134
lcl|NZ_CP071597.1_prot_WP_207587072.1_2860	NZ_CP071597.1_2802	100	62	62	0	0	0	62	100	1	62	62	100	100	1	62	62	3.46e-40	120	301
lcl|NZ_CP071597.1_prot_WP_207587073.1_2861	NZ_CP071597.1_2800	100	124	124	0	0	0	124	100	1	124	124	100	100	33	156	156	8.89e-91	254	648
lcl|NZ_CP071597.1_prot_WP_207587074.1_2862	NZ_CP071597.1_2791	100	299	299	0	0	0	299	100	1	299	299	100	100	24	322	322	0	588	1516
lcl|NZ_CP071597.1_prot_WP_207587075.1_2863	NZ_CP071597.1_2780	100	173	173	0	0	0	173	100	1	173	173	100	100	1	173	173	4.36e-129	353	907
lcl|NZ_CP071597.1_prot_WP_207587076.1_2864	NZ_CP071597.1_2775	100	573	573	0	0	0	573	100	1	573	573	100	100	42	614	614	0	1174	3036
lcl|NZ_CP071597.1_prot_WP_207587077.1_2865	NZ_CP071597.1_2738	99.552	222	223	1	0	0	223	100	1	223	223	100	100	39	261	261	6.56e-157	429	1104
lcl|NZ_CP071597.1_prot_WP_207587078.1_2866	NZ_CP071597.1_2718	99.842	630	631	1	0	0	631	100	1	631	631	100	100	9	639	639	0	1308	3384
lcl|NZ_CP071597.1_prot_WP_207587080.1_2867	NZ_CP071597.1_2692	99.621	263	264	1	0	0	264	100	1	264	264	100	100	34	297	297	0	556	1434
lcl|NZ_CP071597.1_prot_WP_207587082.1_2868	NZ_CP071597.1_2677	100	72	72	0	0	0	72	100	1	72	72	100	100	1	72	72	5.39e-51	148	374
lcl|NZ_CP071597.1_prot_WP_207587084.1_2869	NZ_CP071597.1_2668	100	215	215	0	0	0	215	100	1	215	215	100	100	1	215	215	5.46e-163	442	1138
lcl|NZ_CP071597.1_prot_WP_207587085.1_2870	NZ_CP071597.1_230	100	179	179	0	0	0	179	100	1	179	179	100	100	1	179	179	1.38e-133	365	938
lcl|NZ_CP071597.1_prot_WP_207587087.1_2871	NZ_CP071597.1_239	100	132	132	0	0	0	132	100	1	132	132	100	100	30	161	161	1.55e-98	274	701
lcl|NZ_CP071597.1_prot_WP_207587088.1_2872	NZ_CP071597.1_2641	100	147	147	0	0	0	147	100	1	147	147	100	100	1	147	147	2.43e-107	296	759
lcl|NZ_CP071597.1_prot_WP_207587090.1_2873	NZ_CP071597.1_2638	100	643	643	0	0	0	643	100	1	643	643	100	100	1	643	643	0	1325	3430
lcl|NZ_CP071597.1_prot_WP_207587092.1_2874	NZ_CP071597.1_278	100	124	124	0	0	0	124	100	1	124	124	100	100	9	132	132	1.62e-88	247	631
lcl|NZ_CP071597.1_prot_WP_207587094.1_2875	NZ_CP071597.1_2606	100	331	331	0	0	0	331	100	1	331	331	100	100	1	331	331	0	670	1728
lcl|NZ_CP071597.1_prot_WP_207587095.1_2876	NZ_CP071597.1_2599	100	769	769	0	0	0	769	100	1	769	769	100	100	1	769	769	0	1566	4056
lcl|NZ_CP071597.1_prot_WP_207587097.1_2877	NZ_CP071597.1_2583	100	516	516	0	0	0	516	100	1	516	516	100	100	8	523	523	0	1049	2713
lcl|NZ_CP071597.1_prot_WP_207587098.1_2879	NZ_CP071597.1_371	100	245	245	0	0	0	245	100	1	245	245	100	100	33	277	277	0	507	1305
lcl|NZ_CP071597.1_prot_WP_207587099.1_2880	NZ_CP071597.1_2550	100	119	119	0	0	0	119	100	1	119	119	100	100	159	277	277	1.98e-84	242	617
lcl|NZ_CP071597.1_prot_WP_207587100.1_2881	NZ_CP071597.1_384	100	230	230	0	0	0	230	100	1	230	230	100	100	105	334	334	3.44e-167	459	1180
lcl|NZ_CP071597.1_prot_WP_207587101.1_2882	NZ_CP071597.1_404	100	686	686	0	0	0	686	100	1	686	686	100	100	4	689	689	0	1407	3643
lcl|NZ_CP071597.1_prot_WP_207587102.1_2883	NZ_CP071597.1_2505	100	99	99	0	0	0	99	100	1	99	99	100	100	1	99	99	6.07e-70	198	503
lcl|NZ_CP071597.1_prot_WP_207587103.1_2884	NZ_CP071597.1_2501	100	197	197	0	0	0	197	100	1	197	197	100	100	30	226	226	4.07e-147	402	1033
lcl|NZ_CP071597.1_prot_WP_207587104.1_2885	NZ_CP071597.1_2493	100	509	509	0	0	0	509	100	1	509	509	100	100	34	542	542	0	1040	2689
lcl|NZ_CP071597.1_prot_WP_207587106.1_2886	NZ_CP071597.1_2480	100	139	139	0	0	0	139	100	1	139	139	100	100	12	150	150	4.13e-106	293	750
lcl|NZ_CP071597.1_prot_WP_207587108.1_2887	NZ_CP071597.1_2477	100	90	90	0	0	0	90	100	1	90	90	100	100	24	113	113	2.58e-63	181	460
lcl|NZ_CP071597.1_prot_WP_207587109.1_2888	NZ_CP071597.1_457	100	156	156	0	0	0	156	100	1	156	156	100	100	1	156	156	7.06e-110	303	777
lcl|NZ_CP071597.1_prot_WP_207587110.1_2889	NZ_CP071597.1_468	100	106	106	0	0	0	106	100	1	106	106	100	100	1	106	106	2.91e-73	207	527
lcl|NZ_CP071597.1_prot_WP_207587111.1_2890	NZ_CP071597.1_474	100	99	99	0	0	0	99	100	1	99	99	100	100	15	113	113	2.78e-64	184	468
lcl|NZ_CP071597.1_prot_WP_207587112.1_2891	NZ_CP071597.1_490	100	329	329	0	0	0	329	100	1	329	329	100	100	1	329	329	0	649	1674
lcl|NZ_CP071597.1_prot_WP_207587113.1_2892	NZ_CP071597.1_501	100	215	215	0	0	0	215	100	1	215	215	100	100	1	215	215	3.53e-162	441	1133
lcl|NZ_CP071597.1_prot_WP_207587114.1_2893	NZ_CP071597.1_508	100	94	94	0	0	0	94	100	1	94	94	100	100	1	94	94	2.16e-67	191	486
lcl|NZ_CP071597.1_prot_WP_207587115.1_2894	NZ_CP071597.1_529	100	617	617	0	0	0	617	100	1	617	617	100	100	1	617	617	0	1252	3240
lcl|NZ_CP071597.1_prot_WP_207587116.1_2895	NZ_CP071597.1_543	99.642	278	279	1	0	0	279	100	1	279	279	100	100	6	284	284	0	574	1479
lcl|NZ_CP071597.1_prot_WP_207587118.1_2896	NZ_CP071597.1_608	100	1729	1729	0	0	0	1729	100	1	1729	1729	100	100	20	1748	1748	0	3533	9162
lcl|NZ_CP071597.1_prot_WP_207587120.1_2897	NZ_CP071597.1_619	99.615	259	260	1	0	0	260	100	1	260	260	100	100	29	288	288	0	508	1307
lcl|NZ_CP071597.1_prot_WP_207587121.1_2898	NZ_CP071597.1_2261	100	280	280	0	0	0	280	100	1	280	280	100	100	34	313	313	0	578	1490
lcl|NZ_CP071597.1_prot_WP_207587123.1_2899	NZ_CP071597.1_642	100	103	103	0	0	0	103	100	1	103	103	100	100	17	119	119	1.62e-73	208	529
lcl|NZ_CP071597.1_prot_WP_207587125.1_2900	NZ_CP071597.1_2240	100	102	102	0	0	0	102	100	1	102	102	100	100	34	135	135	3.3e-73	207	528
lcl|NZ_CP071597.1_prot_WP_207587127.1_2901	NZ_CP071597.1_2229	100	138	138	0	0	0	138	100	1	138	138	100	100	7	144	144	2.83e-101	281	718
lcl|NZ_CP071597.1_prot_WP_207587129.1_2902	NZ_CP071597.1_671	100	130	130	0	0	0	130	100	1	130	130	100	100	33	162	162	1.08e-95	267	682
lcl|NZ_CP071597.1_prot_WP_207587130.1_2903	NZ_CP071597.1_2206	100	72	72	0	0	0	72	100	1	72	72	100	100	1	72	72	8.1100000000000006e-48	140	353
lcl|NZ_CP071597.1_prot_WP_207587132.1_2904	NZ_CP071597.1_2198	99.748	396	397	1	0	0	397	100	1	397	397	100	100	45	441	441	0	802	2071
lcl|NZ_CP071597.1_prot_WP_207587134.1_2905	NZ_CP071597.1_2178	100	75	75	0	0	0	75	100	1	75	75	100	100	2	76	76	6.1e-53	153	387
lcl|NZ_CP071597.1_prot_WP_207587136.1_2906	NZ_CP071597.1_2173	100	219	219	0	0	0	219	100	1	219	219	100	100	1	219	219	2.57e-167	454	1168
lcl|NZ_CP071597.1_prot_WP_207587137.1_2907	NZ_CP071597.1_2164	100	122	122	0	0	0	122	100	1	122	122	100	100	13	134	134	4.21e-91	254	648
lcl|NZ_CP071597.1_prot_WP_207587139.1_2908	NZ_CP071597.1_2160	100	129	129	0	0	0	129	100	1	129	129	100	100	1	129	129	7.07e-95	263	673
lcl|NZ_CP071597.1_prot_WP_207587141.1_2909	NZ_CP071597.1_2154	100	282	282	0	0	0	282	100	1	282	282	100	100	1	282	282	0	581	1497
lcl|NZ_CP071597.1_prot_WP_207587143.1_2910	NZ_CP071597.1_2143	100	245	245	0	0	0	245	100	1	245	245	100	100	3	247	247	0	506	1304
lcl|NZ_CP071597.1_prot_WP_207587145.1_2911	NZ_CP071597.1_2134	100	101	101	0	0	0	101	100	1	101	101	100	100	1	101	101	2.79e-71	202	513
lcl|NZ_CP071597.1_prot_WP_207587147.1_2912	NZ_CP071597.1_791	100	126	126	0	0	0	126	100	1	126	126	100	100	34	159	159	1.81e-92	258	660
lcl|NZ_CP071597.1_prot_WP_207587149.1_2914	NZ_CP071597.1_2099	100	341	341	0	0	0	341	100	1	341	341	100	100	2	342	342	0	697	1798
lcl|NZ_CP071597.1_prot_WP_207587151.1_2915	NZ_CP071597.1_2087	100	75	75	0	0	0	75	100	1	75	75	100	100	1	75	75	2.59e-51	149	376
lcl|NZ_CP071597.1_prot_WP_207587153.1_2916	NZ_CP071597.1_833	100	85	85	0	0	0	85	100	1	85	85	100	100	14	98	98	5.1e-59	170	430
lcl|NZ_CP071597.1_prot_WP_207587154.1_2917	NZ_CP071597.1_2068	100	105	105	0	0	0	105	100	1	105	105	100	100	2	106	106	1.4e-75	213	542
lcl|NZ_CP071597.1_prot_WP_207587155.1_2919	NZ_CP071597.1_2053	100	371	371	0	0	0	371	100	1	371	371	100	100	3	373	373	0	747	1928
lcl|NZ_CP071597.1_prot_WP_207587156.1_2920	NZ_CP071597.1_2032	100	107	107	0	0	0	107	100	1	107	107	100	100	1	107	107	2.96e-77	217	553
lcl|NZ_CP071597.1_prot_WP_207587157.1_2921	NZ_CP071597.1_2023	100	47	47	0	0	0	47	100	1	47	47	100	100	19	65	65	3.96e-31	97.1	240
lcl|NZ_CP071597.1_prot_WP_207587158.1_2922	NZ_CP071597.1_2021	100	157	157	0	0	0	157	100	1	157	157	100	100	1	157	157	6.63e-113	311	797
lcl|NZ_CP071597.1_prot_WP_207587159.1_2923	NZ_CP071597.1_2013	99.576	235	236	1	0	0	236	100	1	236	236	100	100	68	303	303	8.93e-168	459	1181
lcl|NZ_CP071597.1_prot_WP_207587160.1_2924	NZ_CP071597.1_915	100	173	173	0	0	0	173	100	1	173	173	100	100	1	173	173	1.61e-126	347	890
lcl|NZ_CP071597.1_prot_WP_207587161.1_2925	NZ_CP071597.1_1987	99.567	230	231	1	0	0	231	100	1	231	231	100	100	81	311	311	2.88e-171	468	1204
lcl|NZ_CP071597.1_prot_WP_207587163.1_2926	NZ_CP071597.1_1976	100	691	691	0	0	0	691	100	1	691	691	100	100	1	691	691	0	1408	3645
lcl|NZ_CP071597.1_prot_WP_207587165.1_2927	NZ_CP071597.1_1034	100	1304	1304	0	0	0	1304	100	1	1304	1304	100	100	34	1337	1337	0	2655	6882
lcl|NZ_CP071597.1_prot_WP_207587167.1_2928	NZ_CP071597.1_1873	100	58	58	0	0	0	58	100	1	58	58	100	100	1	58	58	7.19e-39	117	292
